source	offset	encoding	text
JX3LogicEditOperation_net_strings.txt	0x00812A48	ascii	KRecorderSocketStreamReplay::IsAlive
JX3LogicEditOperation_net_strings.txt	0x00812A70	ascii	KRecorderAsyncSocketStreamReplay::Send
JX3LogicEditOperation_net_strings.txt	0x00812A98	ascii	KRecorderAsyncSocketStreamReplay::Recv
JX3LogicEditOperation_net_strings.txt	0x00812AD0	ascii	KRecorderAsyncSocketStreamReplay::GetRemoteAddress
JX3LogicEditOperation_net_strings.txt	0x00882470	ascii	sslv3 rollback attack
JX3LogicEditOperation_net_strings.txt	0x008863F8	ascii	prediction resistance not supported
JX3LogicEditOperation_net_strings.txt	0x008D7640	ascii	AntiReplay
JX3LogicEditOperation_net_strings.txt	0x008D7830	ascii	anti_replay
JX3LogicEditOperation_net_strings.txt	0x008D7840	ascii	no_anti_replay
JX3LogicEditOperation_net_strings.txt	0x008E4668	ascii	cannot rollback - no transaction is active
JX3LogicEditOperation_net_strings.txt	0x009BBC28	ascii	.?AURollback@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BBCB0	ascii	.?AU?$RollbackImpl@V<lambda_ea966b7af90b0ff54d55f948379c4be9>@@@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BBD10	ascii	.?AU?$RollbackImpl@V<lambda_6be9840325bbbdf14390d4e40029394e>@@@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BC0E8	ascii	.?AUIProtocolReplayer@@
JX3LogicEditOperation_net_strings.txt	0x009BC110	ascii	.?AVKProtocolReplayer@@
JX3LogicEditOperation_net_strings.txt	0x009BC138	ascii	.?AVKRecorderToolsReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BC1D8	ascii	.?AVKRecorderSceneLoaderReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BC280	ascii	.?AVKRecorderSocketClientReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BC328	ascii	.?AVKRecorderSocketServerReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BC3C0	ascii	.?AVKRecorderFactoryReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BC480	ascii	.?AU?$RollbackImpl@V<lambda_d4d520865f6f2ec43c2966207ec067d0>@@@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BC4E0	ascii	.?AU?$RollbackImpl@V<lambda_43eaf4335c42a30df11d747fbe829b68>@@@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BC540	ascii	.?AU?$RollbackImpl@V<lambda_ad8d60c2bf9c9e9c6f44cbefae726ad6>@@@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BC5A0	ascii	.?AU?$RollbackImpl@V<lambda_440706406a6b60b42f1d6a66773c55d9>@@@detail@util@@
JX3LogicEditOperation_net_strings.txt	0x009BD958	ascii	.?AVKRecorderSocketStreamReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BD9C8	ascii	.?AVKRecorderAsyncSocketStreamReplay@@
JX3LogicEditOperation_net_strings.txt	0x007AF0F0	ascii	KProtocolReplayer::Pop
JX3LogicEditOperation_net_strings.txt	0x007AF128	ascii	KProtocolReplayer::Cache
JX3LogicEditOperation_net_strings.txt	0x007AF158	ascii	KProtocolReplayer::OpenFileByIndex
JX3LogicEditOperation_net_strings.txt	0x00811DD0	ascii	KGatewayClient::OnSyncMapQueueInfo
JX3LogicEditOperation_net_strings.txt	0x00812980	ascii	KRecorderSocketStreamReplay::SetTimeout
JX3LogicEditOperation_net_strings.txt	0x009BC0E8	ascii	.?AUIProtocolReplayer@@
JX3LogicEditOperation_net_strings.txt	0x009BC110	ascii	.?AVKProtocolReplayer@@
JX3LogicEditOperation_net_strings.txt	0x0076BA00	ascii	pReplayer
JX3LogicEditOperation_net_strings.txt	0x0076C360	ascii	KPlayerClient::DoCharacterSkill
JX3LogicEditOperation_net_strings.txt	0x0076C9C0	ascii	KPlayerClient::DoCastProfessionSkill
JX3LogicEditOperation_net_strings.txt	0x0076D978	ascii	KPlayerClient::DoPlayerReviveRequest
JX3LogicEditOperation_net_strings.txt	0x0076E620	ascii	KPlayerClient::DoStartHoardSkill
JX3LogicEditOperation_net_strings.txt	0x0076E648	ascii	KPlayerClient::DoCastHoardSkill
JX3LogicEditOperation_net_strings.txt	0x0076E918	ascii	KPlayerClient::DoComfirmEnterQueueMap
JX3LogicEditOperation_net_strings.txt	0x0076E940	ascii	KPlayerClient::DoLeaveMapQueue
JX3LogicEditOperation_net_strings.txt	0x0076F230	ascii	KPlayerClient::DoGetBFRankRequest
JX3LogicEditOperation_net_strings.txt	0x0076F2D0	ascii	KPlayerClient::DoLeaveArenaVisitorQueueRequest
JX3LogicEditOperation_net_strings.txt	0x0076F300	ascii	KPlayerClient::DoJoinArenaVisitorQueueRequest
JX3LogicEditOperation_net_strings.txt	0x0076F420	ascii	KPlayerClient::DoSyncOBCompetitorSkillList
JX3LogicEditOperation_net_strings.txt	0x0076F4D0	ascii	KPlayerClient::DoApplyBFRoleData
JX3LogicEditOperation_net_strings.txt	0x0076F4F8	ascii	KPlayerClient::DoApplyBFRoleWeekData
JX3LogicEditOperation_net_strings.txt	0x0076F700	ascii	KPlayerClient::DoApplyBFPlayerTeamGroupIDInfo
JX3LogicEditOperation_net_strings.txt	0x0076F730	ascii	KPlayerClient::DoSyncBattlefieldCompetitorSkillCDStateRequest
JX3LogicEditOperation_net_strings.txt	0x0076F770	ascii	KPlayerClient::DoCancelSyncBattlefieldCompetitorSkillCDStateRequest
JX3LogicEditOperation_net_strings.txt	0x0076F7B8	ascii	KPlayerClient::DoSyncBattlefieldCompetitorsListRequest
JX3LogicEditOperation_net_strings.txt	0x00770FA8	ascii	KPlayerClient::OnSyncMoveCtrl
JX3LogicEditOperation_net_strings.txt	0x00770FC8	ascii	KPlayerClient::OnSyncMoveParam
JX3LogicEditOperation_net_strings.txt	0x00771010	ascii	KPlayerClient::OnSyncMoveState
JX3LogicEditOperation_net_strings.txt	0x00771030	ascii	KPlayerClient::OnCharacterDeath
JX3LogicEditOperation_net_strings.txt	0x00771400	ascii	KPlayerClient::OnSkillPrepare
JX3LogicEditOperation_net_strings.txt	0x00771420	ascii	KPlayerClient::OnSkillChannel
JX3LogicEditOperation_net_strings.txt	0x00771470	ascii	KPlayerClient::OnSkillCast
JX3LogicEditOperation_net_strings.txt	0x007714E8	ascii	KPlayerClient::OnResetCooldown
JX3LogicEditOperation_net_strings.txt	0x00771508	ascii	KPlayerClient::OnCoolDownOverDraftNotify
JX3LogicEditOperation_net_strings.txt	0x00771538	ascii	KPlayerClient::OnSkillChainEffect
JX3LogicEditOperation_net_strings.txt	0x00771560	ascii	KPlayerClient::OnSkillRayEffect
JX3LogicEditOperation_net_strings.txt	0x00771580	ascii	KPlayerClient::OnSkillEffectResult
JX3LogicEditOperation_net_strings.txt	0x007715E0	ascii	nSize == sizeof(S2C_SKILL_EFFECT_RESULT) + sizeof(S2C_SKILL_EFFECT_RESULT::KSKILL_RESULT) * pSkillResult->cResultCount
JX3LogicEditOperation_net_strings.txt	0x00771658	ascii	pSkillResult->cResultCount < MAX_UI_SKILL_RESULT_TYPE_COUNT
JX3LogicEditOperation_net_strings.txt	0x00771698	ascii	KPlayerClient::OnSyncBehitRepresent
JX3LogicEditOperation_net_strings.txt	0x007716C0	ascii	KPlayerClient::OnPointChainSkillEffect
JX3LogicEditOperation_net_strings.txt	0x00771740	ascii	KPlayerClient::OnSyncBuffList
JX3LogicEditOperation_net_strings.txt	0x007717A0	ascii	KPlayerClient::OnSyncBuffSingle
JX3LogicEditOperation_net_strings.txt	0x00771830	ascii	KPlayerClient::OnSkillBeatBack
JX3LogicEditOperation_net_strings.txt	0x00771878	ascii	KPlayerClient::OnSyncSelfCurrentLMRS
JX3LogicEditOperation_net_strings.txt	0x007718A0	ascii	KPlayerClient::OnSyncSelfCurrentSprintPower
JX3LogicEditOperation_net_strings.txt	0x00771978	ascii	KPlayerClient::OnBroadcastCharacterLife
JX3LogicEditOperation_net_strings.txt	0x00772CE0	ascii	KPlayerClient::OnSyncFightflagList
JX3LogicEditOperation_net_strings.txt	0x00772FE0	ascii	KPlayerClient::OnSyncSelfCurrentST
JX3LogicEditOperation_net_strings.txt	0x007730D8	ascii	KPlayerClient::OnSetForce
JX3LogicEditOperation_net_strings.txt	0x007730F8	ascii	KPlayerClient::OnSetBattleFieldSide
JX3LogicEditOperation_net_strings.txt	0x007732D0	ascii	KPlayerClient::OnSyncForceId
JX3LogicEditOperation_net_strings.txt	0x007733A8	ascii	KPlayerClient::OnSyncPKState
JX3LogicEditOperation_net_strings.txt	0x00773758	ascii	KPlayerClient::OnSyncPlayerStateInfo
JX3LogicEditOperation_net_strings.txt	0x00773CA0	ascii	KPlayerClient::OnArenaNotify
JX3LogicEditOperation_net_strings.txt	0x00773CD0	ascii	KPlayerClient::OnSyncArenaStatistics
JX3LogicEditOperation_net_strings.txt	0x00773D78	ascii	KPlayerClient::OnSyncCampInfo
JX3LogicEditOperation_net_strings.txt	0x00774B68	ascii	KPlayerClient::OnSetCamp
JX3LogicEditOperation_net_strings.txt	0x00776CB8	ascii	KPlayerClient::OnStartHoardSkill
JX3LogicEditOperation_net_strings.txt	0x00777268	ascii	KPlayerClient::OnSyncSceneKillersSet
JX3LogicEditOperation_net_strings.txt	0x007772C8	ascii	KPlayerClient::OnSyncSceneCampTypeToPlayer
JX3LogicEditOperation_net_strings.txt	0x00777440	ascii	KPlayerClient::OnSyncArenaLevel
JX3LogicEditOperation_net_strings.txt	0x00777480	ascii	KPlayerClient::OnSyncArenaPlayerList
JX3LogicEditOperation_net_strings.txt	0x007774A8	ascii	KPlayerClient::OnSyncArenaCompetitorList
JX3LogicEditOperation_net_strings.txt	0x007774D8	ascii	KPlayerClient::OnSyncBaseInfoFromBattlefieldCompetitorList
JX3LogicEditOperation_net_strings.txt	0x00777518	ascii	KPlayerClient::OnSyncVariableInfoFromBattlefieldCompetitorList
JX3LogicEditOperation_net_strings.txt	0x00777800	ascii	KPlayerClient::OnPauseCDTimer
JX3LogicEditOperation_net_strings.txt	0x00777820	ascii	KPlayerClient::OnPauseBuffTimer
JX3LogicEditOperation_net_strings.txt	0x00777840	ascii	KPlayerClient::OnAccelerateCDTimer
JX3LogicEditOperation_net_strings.txt	0x00777868	ascii	KPlayerClient::OnChangeImmunityCastIDNotify
JX3LogicEditOperation_net_strings.txt	0x007779A8	ascii	KPlayerClient::OnBeginProxySkillList
JX3LogicEditOperation_net_strings.txt	0x00777A30	ascii	KPlayerClient::OnSyncProxySkillInfo
JX3LogicEditOperation_net_strings.txt	0x00777A58	ascii	KPlayerClient::OnEndProxySkillList
JX3LogicEditOperation_net_strings.txt	0x00777A80	ascii	KPlayerClient::OnClearProxySkillList
JX3LogicEditOperation_net_strings.txt	0x00778260	ascii	KPlayerClient::OnSyncArenaCompetitorCDState
JX3LogicEditOperation_net_strings.txt	0x007783D8	ascii	KPlayerClient::OnSyncArenaVisitorCount
JX3LogicEditOperation_net_strings.txt	0x007785E0	ascii	KPlayerClient::OnGetBFRankRespond
JX3LogicEditOperation_net_strings.txt	0x00778860	ascii	KPlayerClient::OnSyncStealthCharacter
JX3LogicEditOperation_net_strings.txt	0x00778990	ascii	KPlayerClient::OnSyncBFRoleData
JX3LogicEditOperation_net_strings.txt	0x00778E20	ascii	KPlayerClient::OnSyncRelationAllEnemyExceptTeam
JX3LogicEditOperation_net_strings.txt	0x00779060	ascii	KPlayerClient::OnSyncBattlefieldCompetitorCDState
JX3LogicEditOperation_net_strings.txt	0x00779098	ascii	KPlayerClient::OnSyncBattlefieldCompetitorBuffList
JX3LogicEditOperation_net_strings.txt	0x00779398	ascii	KPlayerClient::OnCreateArenaRoomRespond
JX3LogicEditOperation_net_strings.txt	0x007793F0	ascii	KPlayerClient::OnCreateBattlefieldRoomRespond
JX3LogicEditOperation_net_strings.txt	0x00779458	ascii	KPlayerClient::OnForceStartBattleFieldChaosFightRespond
JX3LogicEditOperation_net_strings.txt	0x007795F0	ascii	KPlayerClient::OnCampPlantCommanderInfoRespond
JX3LogicEditOperation_net_strings.txt	0x00779670	ascii	KPlayerClient::OnCampPlantExploitRespond
JX3LogicEditOperation_net_strings.txt	0x007796E8	ascii	KPlayerClient::OnCampPlantInstructionRespond
JX3LogicEditOperation_net_strings.txt	0x00779768	ascii	KPlayerClient::OnCampPlantOBGlobalDataRespond
JX3LogicEditOperation_net_strings.txt	0x007797F0	ascii	KPlayerClient::OnCampPlantOBListDataRespond
JX3LogicEditOperation_net_strings.txt	0x0077A158	ascii	KPlayerClient::OnChangeMultiImmunityCastIDNotify
JX3LogicEditOperation_net_strings.txt	0x0077A3B8	ascii	KPlayerClient::OnPVEDamageStatNotify
JX3LogicEditOperation_net_strings.txt	0x0077A418	ascii	KPlayerClient::OnSyncBattleStatFlag
JX3LogicEditOperation_net_strings.txt	0x0077B168	ascii	KPlayerClient::OnSyncTargetOutputDamage
JX3LogicEditOperation_net_strings.txt	0x0077B578	ascii	KPlayerClient::OnSyncPlayerOperationMask
JX3LogicEditOperation_net_strings.txt	0x0077B720	ascii	KPlayerClient::OnBroadcastKillInfo
JX3LogicEditOperation_net_strings.txt	0x007804F0	ascii	SkillCastFlag
JX3LogicEditOperation_net_strings.txt	0x00780500	ascii	nRetCode && "Get SkillCastFlag"
JX3LogicEditOperation_net_strings.txt	0x00781ED0	ascii	CastSkill
JX3LogicEditOperation_net_strings.txt	0x00781F28	ascii	CanCastSkill
JX3LogicEditOperation_net_strings.txt	0x00782FE8	ascii	KSkillManager::LoadSkillCastDependencies
JX3LogicEditOperation_net_strings.txt	0x00783148	ascii	CoolDownAdd%d
JX3LogicEditOperation_net_strings.txt	0x007836F0	ascii	pbCanCastSkill
JX3LogicEditOperation_net_strings.txt	0x00783940	ascii	bCanCastSkill
JX3LogicEditOperation_net_strings.txt	0x00783CA8	ascii	dwSkillCastFlag
JX3LogicEditOperation_net_strings.txt	0x0078A590	ascii	KPlayerDamageStat::AddData
JX3LogicEditOperation_net_strings.txt	0x0078A5B0	ascii	pSkillResult
JX3LogicEditOperation_net_strings.txt	0x0078A610	ascii	KPlayerDamageStat::QueryPlayerData
JX3LogicEditOperation_net_strings.txt	0x0078A638	ascii	KPlayerDamageStat::QueryNpcData
JX3LogicEditOperation_net_strings.txt	0x0078A658	ascii	KPlayerDamageStat::QueryReceiveData
JX3LogicEditOperation_net_strings.txt	0x0078A680	ascii	KPlayerDamageStat::QuerySkillData
JX3LogicEditOperation_net_strings.txt	0x0078A6A8	ascii	KPlayerDamageStat::StatSkillData
JX3LogicEditOperation_net_strings.txt	0x0078A6D0	ascii	KPlayerDamageStat::SetupPVEStatParam
JX3LogicEditOperation_net_strings.txt	0x0078A7A0	ascii	KPlayerDamageStat::ReportPVEStat
JX3LogicEditOperation_net_strings.txt	0x0078A948	ascii	KPlayerDamageStat::TeammateIn
JX3LogicEditOperation_net_strings.txt	0x0078A968	ascii	KPlayerDamageStat::CheckSrcAndDst
JX3LogicEditOperation_net_strings.txt	0x0079D5C8	ascii	KBattlefieldCache::AddNextSyncTime
JX3LogicEditOperation_net_strings.txt	0x0079DDC8	ascii	KCURLManager::DoPVEReportDamageStatRequest
JX3LogicEditOperation_net_strings.txt	0x007A49D8	ascii	KCharacter::CastSkill
JX3LogicEditOperation_net_strings.txt	0x007A4A78	ascii	KCharacter::CastSkillXYZ
JX3LogicEditOperation_net_strings.txt	0x007A4AA0	ascii	[KCharacter::CastSkillXYZ] Skill(%u,%u) IsPlayer:%u Map:%u not exist
JX3LogicEditOperation_net_strings.txt	0x007A50F8	ascii	KCharacter::OnSkillMove
JX3LogicEditOperation_net_strings.txt	0x007A5178	ascii	KCharacter::OnSpecialSkillMove
JX3LogicEditOperation_net_strings.txt	0x007A5218	ascii	KCharacter::DoSkillHoard
JX3LogicEditOperation_net_strings.txt	0x007A5328	ascii	KCharacter::OnSkillChannelOTActionEnd
JX3LogicEditOperation_net_strings.txt	0x007A5350	ascii	[KCharacter::OnSkillChannelOTActionEnd] m_bOnOTActionEnd skill:(%u, %u)
JX3LogicEditOperation_net_strings.txt	0x007A7B50	ascii	KWorldRepresentAgent::OnSkillEffectResult
JX3LogicEditOperation_net_strings.txt	0x007AA140	ascii	dwCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AA4E8	ascii	CoolDownList.tab
JX3LogicEditOperation_net_strings.txt	0x007AA500	ascii	KCoolDownList::Init
JX3LogicEditOperation_net_strings.txt	0x007AA518	ascii	skill_mobile/CoolDownList.tab
JX3LogicEditOperation_net_strings.txt	0x007AA538	ascii	[KCoolDownList] Reload CoolDownList Start ...
JX3LogicEditOperation_net_strings.txt	0x007AA568	ascii	[KCoolDownList] Reload CoolDownList Successful.
JX3LogicEditOperation_net_strings.txt	0x007AA5A0	ascii	[KCoolDownList] Refresh All CoolDown in player CoolDownList ...
JX3LogicEditOperation_net_strings.txt	0x007AA5E0	ascii	[KCoolDownList] Refresh All CoolDown in player CoolDownList Successful.
JX3LogicEditOperation_net_strings.txt	0x007AA628	ascii	KCoolDownList::LoadCoolDownList
JX3LogicEditOperation_net_strings.txt	0x007AA7F8	ascii	GetCoolDownValue %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AA818	ascii	GetMinCoolDownValue %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AA838	ascii	GetMaxCoolDownValue %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AA858	ascii	GetMaxCoolDownStackCount %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AA880	ascii	GetMaxCoolDownOverDraftCount %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AA8A8	ascii	GetCanAccelerateCooldownFlag %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AA8D0	ascii	GetCoolDownInfo %u Faild!
JX3LogicEditOperation_net_strings.txt	0x007AAD20	ascii	AuctionNormalLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AAD40	ascii	AuctionPriceLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AAD60	ascii	AuctionDetailLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AAD80	ascii	AuctionSellLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AADA0	ascii	AuctionAvgPriceLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AADC0	ascii	AuctionGMAvgLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AADE0	ascii	AuctionGMNormalCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AAE00	ascii	AuctionGMPriceLookupCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AAE20	ascii	AuctionBidCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AB508	ascii	ApplyFellowshipPushListCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AB630	ascii	SetNameCardSkinCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABC08	ascii	SceneChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABC28	ascii	WorldChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABC40	ascii	ForceChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABC58	ascii	CampChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABC70	ascii	MentorChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABC88	ascii	FriendsChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABCA8	ascii	IdentityChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABCC8	ascii	NearbyChannelCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABCE0	ascii	ApplyThreatRankListCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007ABE50	ascii	CallScriptCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AD700	ascii	GetRestoreListCoolDownTime
JX3LogicEditOperation_net_strings.txt	0x007AEBB8	ascii	CoolDownID
JX3LogicEditOperation_net_strings.txt	0x007AEEC8	ascii	dwCoolDownID > 0
JX3LogicEditOperation_net_strings.txt	0x007AF0F0	ascii	KProtocolReplayer::Pop
JX3LogicEditOperation_net_strings.txt	0x007AF128	ascii	KProtocolReplayer::Cache
JX3LogicEditOperation_net_strings.txt	0x007AF158	ascii	KProtocolReplayer::OpenFileByIndex
JX3LogicEditOperation_net_strings.txt	0x007B2500	ascii	KVideoReplayer::ProcessReplayData
JX3LogicEditOperation_net_strings.txt	0x007B2638	ascii	KVideoReplayer::ProcessReplayHeaderData
JX3LogicEditOperation_net_strings.txt	0x007B26A0	ascii	KVideoReplayer::SetState
JX3LogicEditOperation_net_strings.txt	0x007B2720	ascii	KVideoReplayer::AddCompetitor
JX3LogicEditOperation_net_strings.txt	0x007B2740	ascii	KVideoReplayer::ProcessPackage
JX3LogicEditOperation_net_strings.txt	0x007B27C8	ascii	KVideoReplayer::OnSyncSkillData
JX3LogicEditOperation_net_strings.txt	0x007B2820	ascii	KVideoReplayer::OnSyncSkillRecipe
JX3LogicEditOperation_net_strings.txt	0x007B2880	ascii	KVideoReplayer::OnDeleteSkillRecipe
JX3LogicEditOperation_net_strings.txt	0x007B2918	ascii	KVideoReplayer::OnResetCooldown
JX3LogicEditOperation_net_strings.txt	0x007B2990	ascii	KVideoReplayer::OnCoolDownOverDraftNotify
JX3LogicEditOperation_net_strings.txt	0x007B2A28	ascii	KVideoReplayer::OnSyncArenaCompetitorCDState
JX3LogicEditOperation_net_strings.txt	0x007B2AD0	ascii	KVideoReplayer::OnPauseCDTimer
JX3LogicEditOperation_net_strings.txt	0x007B2B48	ascii	KVideoReplayer::OnAccelerateCDTimer
JX3LogicEditOperation_net_strings.txt	0x007B2BD8	ascii	KVideoReplayer::OnSyncArenaCompetitorList
JX3LogicEditOperation_net_strings.txt	0x007B2C90	ascii	KVideoReplayer::OnSyncArenaCompetitorTalentData
JX3LogicEditOperation_net_strings.txt	0x007B2D00	ascii	KVideoReplayer::OnSyncArenaCompetitorEquipBoxInfo
JX3LogicEditOperation_net_strings.txt	0x007B2D90	ascii	KVideoReplayer::OnRemoteLuaCall
JX3LogicEditOperation_net_strings.txt	0x007B2DF0	ascii	KVideoReplayer::OnSyncArenaCompetitorBaseData
JX3LogicEditOperation_net_strings.txt	0x007B2E58	ascii	KVideoReplayer::OnUIDataBuffSingle
JX3LogicEditOperation_net_strings.txt	0x007B2EA8	ascii	KVideoReplayer::OnUIDataBuffList
JX3LogicEditOperation_net_strings.txt	0x007B2EF8	ascii	KVideoReplayer::OnUIDataSkillCastLog
JX3LogicEditOperation_net_strings.txt	0x007B2F20	ascii	nSize == sizeof(KUIEventSkillCastLog)
JX3LogicEditOperation_net_strings.txt	0x007B2F48	ascii	KVideoReplayer::OnUIDataSKillChannelProgress
JX3LogicEditOperation_net_strings.txt	0x007B2FA0	ascii	KVideoReplayer::OnUIDataSkillPrepareProgress
JX3LogicEditOperation_net_strings.txt	0x007B2FD0	ascii	KVideoReplayer::OnUIDataSkillHoardProgress
JX3LogicEditOperation_net_strings.txt	0x007B3000	ascii	KVideoReplayer::OnCompetitorSkillOTActionState
JX3LogicEditOperation_net_strings.txt	0x007B3030	ascii	KVideoReplayer::OnSyncArenaStatistics
JX3LogicEditOperation_net_strings.txt	0x007B3090	ascii	KVideoReplayer::OnSyncBattlefieldStatistics
JX3LogicEditOperation_net_strings.txt	0x007B30F8	ascii	KVideoReplayer::OnArenaVideoStart
JX3LogicEditOperation_net_strings.txt	0x007B3150	ascii	KVideoReplayer::OnArenaEnd
JX3LogicEditOperation_net_strings.txt	0x007B3190	ascii	KVideoReplayer::OnSyncArenaNewCompetitor
JX3LogicEditOperation_net_strings.txt	0x007B31C0	ascii	KVideoReplayer::OnSyncArenaCompetitorState
JX3LogicEditOperation_net_strings.txt	0x007B3220	ascii	KVideoReplayer::OnNpcEmployer
JX3LogicEditOperation_net_strings.txt	0x007B3270	ascii	KVideoReplayer::OnMatchPoint
JX3LogicEditOperation_net_strings.txt	0x007B32E0	ascii	KVideoReplayer::OnCompetitionBaseData
JX3LogicEditOperation_net_strings.txt	0x007B55E0	ascii	pCoolDownInfo
JX3LogicEditOperation_net_strings.txt	0x007BFD80	ascii	GetCoolDownFrame
JX3LogicEditOperation_net_strings.txt	0x007C06B8	ascii	CastSkillXYZ
JX3LogicEditOperation_net_strings.txt	0x007C0850	ascii	GetItemCoolDown
JX3LogicEditOperation_net_strings.txt	0x007C13C8	ascii	ReloadCoolDown
JX3LogicEditOperation_net_strings.txt	0x007C1E60	ascii	GetAllBFPlayerTeamGroupID
JX3LogicEditOperation_net_strings.txt	0x007C3650	ascii	CheckCoolDown1
JX3LogicEditOperation_net_strings.txt	0x007C3660	ascii	CheckCoolDown2
JX3LogicEditOperation_net_strings.txt	0x007C3670	ascii	CheckCoolDown3
JX3LogicEditOperation_net_strings.txt	0x007C3680	ascii	CoolDown1
JX3LogicEditOperation_net_strings.txt	0x007C3690	ascii	CoolDown2
JX3LogicEditOperation_net_strings.txt	0x007C36A0	ascii	CoolDown3
JX3LogicEditOperation_net_strings.txt	0x007C36B0	ascii	MinCoolDown1
JX3LogicEditOperation_net_strings.txt	0x007C36C0	ascii	MinCoolDown2
JX3LogicEditOperation_net_strings.txt	0x007C36D0	ascii	MinCoolDown3
JX3LogicEditOperation_net_strings.txt	0x007C36E0	ascii	MaxCoolDown1
JX3LogicEditOperation_net_strings.txt	0x007C36F0	ascii	MaxCoolDown2
JX3LogicEditOperation_net_strings.txt	0x007C3700	ascii	MaxCoolDown3
JX3LogicEditOperation_net_strings.txt	0x007C4CA8	ascii	KScriptFuncList::LuaGetCoolDownFrame
JX3LogicEditOperation_net_strings.txt	0x007C6820	ascii	KScriptFuncList::LuaCastSkill
JX3LogicEditOperation_net_strings.txt	0x007C6880	ascii	KScriptFuncList::LuaCastSkillXYZ
JX3LogicEditOperation_net_strings.txt	0x007C6D58	ascii	g_pSO3World->m_VideoManager.m_VideoReplayer.m_bWorkFlag
JX3LogicEditOperation_net_strings.txt	0x007C6E18	ascii	KScriptFuncList::LuaGetItemCoolDown
JX3LogicEditOperation_net_strings.txt	0x007C9738	ascii	KScriptFuncList::LuaGetAllBFPlayerTeamGroupID
JX3LogicEditOperation_net_strings.txt	0x007CDC68	ascii	bAutoTurnOnCast
JX3LogicEditOperation_net_strings.txt	0x007CE160	ascii	SetPublicCoolDown
JX3LogicEditOperation_net_strings.txt	0x007CE178	ascii	GetPublicCoolDown
JX3LogicEditOperation_net_strings.txt	0x007CE190	ascii	SetCheckCoolDown
JX3LogicEditOperation_net_strings.txt	0x007CE1A8	ascii	GetCheckCoolDownCount
JX3LogicEditOperation_net_strings.txt	0x007CE1C0	ascii	GetCheckCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007CE1D8	ascii	SetNormalCoolDown
JX3LogicEditOperation_net_strings.txt	0x007CE1F0	ascii	GetNormalCooldownCount
JX3LogicEditOperation_net_strings.txt	0x007CE208	ascii	GetNormalCooldownID
JX3LogicEditOperation_net_strings.txt	0x007CE850	ascii	KSkill::LuaSetPublicCoolDown
JX3LogicEditOperation_net_strings.txt	0x007CE870	ascii	KSkill::LuaSetCheckCoolDown
JX3LogicEditOperation_net_strings.txt	0x007CE890	ascii	nCoolDownIndex >= 0
JX3LogicEditOperation_net_strings.txt	0x007CE8A8	ascii	nCoolDownIndex < MAX_SKILL_CHECKONLY_COOL_DOWN_TIMER
JX3LogicEditOperation_net_strings.txt	0x007CE8E0	ascii	KSkill::LuaGetCheckCoolDownID
JX3LogicEditOperation_net_strings.txt	0x007CE900	ascii	KSkill::LuaSetNormalCoolDown
