CAT	ID	Name	DisplayName	Type	MaxCopyCount	MinPlayerCount	MaxPlayerCount	KeepTime	ReviveInSitu	RevieCycle	BanSkillMask	BattleRelationMask	CampType	FightList	NeedCampBuff	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	InvalidBuffMask	BanChangeTalent	CanSprint	QueueForSwitchWhenFull	CampQueue	IsTongWarMap	IsBattlefield	OperationMask	IsTongLeagueMap	bCanPK	bCanDuel	LimitTimes	ResourcePath	ScriptFile
campfight	776	伊丽川_星宿派_高级225	星宿宗营地·天字壹号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	777	伊丽川_吐蕃军队_中级1	吐蕃掠锋营营地·地字贰号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	778	伊丽川_吐蕃军队_高级1	吐蕃掠锋营营地·天	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	779	伊丽川_吐蕃军队_低级1	吐蕃掠锋营营地·玄字伍号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	780	伊丽川_摩罗道_中级1	摩罗道营地·地字壹号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	781	伊丽川_摩罗道_高级1	摩罗道营地·天字壹号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	782	伊丽川_突骑施_中级1	突骑施营地·地字壹号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	783	伊丽川_突骑施_高级1	突骑施营地·天字壹号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	784	伊丽川_绣骨寺_高级1	绣骨寺营地·天字壹号	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川野外营地子副本.lua
campfight	785	伊丽川_哮蛮谷	伊丽川_哮蛮谷	1	1500	1	1	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/伊丽川/伊丽川哮蛮谷子副本.lua
campfight	786	个人家园_伊丽川	雪岭镜湖	0	1	1	1200	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\个人家园_伊丽川\个人家园_伊丽川.jsonmap	
campfight	787	伊丽川_刺客信条_弓月城	弓月城·幻境	1	2048	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\伊丽川\伊丽川.jsonmap	scripts/Map/ACT_刺客信条/伊丽川弓月城子副本.lua
campfight	788	昆仑_北茫山营地	昆仑_北茫山营地	1	2048	1	1	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\昆仑\昆仑.jsonmap	scripts/Map/ACT_场景预热/2026副本前置/昆仑北茫山子副本.lua
campfight	789	英雄志_唐简_归家	英雄志_唐简_归家	1	4096	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\英雄志_唐简_归家\英雄志_唐简_归家.jsonmap	scripts/Map/英雄志/唐简/归家/英雄志_唐简_归家.lua
campfight	790	扬刀大会_擎霄山	扬刀大会·擎霄山	2	2048	1	10	2	0	0	8	2	4	0	0	0	0	1	0	0	0	0	8	0	0	1	0		1	7		0	0	0	data\source\maps\扬刀大会_擎霄山\扬刀大会_擎霄山.jsonmap	
campfight	793	阆风悬城	阆风悬城	1	1500	1	10	5	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\阆风悬城\阆风悬城.jsonmap	
campfight	794	25人普通阆风悬城	25人普通阆风悬城	1	1024	1	25	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\阆风悬城\阆风悬城.jsonmap	
campfight	795	25人英雄阆风悬城	25人英雄阆风悬城	1	1024	1	25	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\阆风悬城\阆风悬城.jsonmap	
campfight	796	JX3_StandardEnv_002_VgTest	JX3_StandardEnv_002_VgTest	0	1	1	1200	10	1	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\whitebox_k\jx3\map\JX3_StandardEnv_002_VgTest\JX3_StandardEnv_002_VgTest.jsonmap	
campfight	797	界面使用场景	林间小屋	0	10	1	1000	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	0	0	data/source/maps/界面使用场景/界面使用场景.jsonmap	scripts/Map/界面使用场景/界面使用场景.lua
campfight	798	JX3_StandardEnv_Water	JX3_StandardEnv_Water	0	1	1	1200	10	1	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\whitebox_k\jx3\map\JX3_StandardEnv_Water\JX3_StandardEnv_Water.jsonmap	
campfight	799	成都小区域_清明节活动	成都小区域_清明节活动	1	2048	1	1	5	0	0	129	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\成都\成都.jsonmap	scripts/Map/成都小区域_清明节活动/成都小区域_清明节活动.lua
campfight	801	ACT_大富翁	大富翁	2	1024	1	4	1	0	160	0	0	5	0	0	0	0	16	0	0	0	0	256	0	0	1	0		1	7		0	0	0	data\source\maps\ACT_大富翁\ACT_大富翁.jsonmap	
campfight	804	阆风悬城_元心殿	阆风悬城·元心殿	1	1024	1	25	10	0	0	128	0	1	1	0	0	0	16	0	0	0	0	128	0	0	1						0	0	0	data\source\maps\阆风悬城_元心殿\阆风悬城_元心殿.jsonmap	scripts/Map/挑战阆风悬城/挑战阆风悬城.lua
campfight	806	洛阳城西	洛阳城西	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	0	data\source\maps\洛阳城西\洛阳城西.jsonmap	scripts/Map/洛阳城西/洛阳城西.lua
campfight	807	欢乐谷	鹅鸭大游园	2	1024	1	10	1	0	160	0	2	1	1	0	0	0	16	0	0	0	0	128	0	0	1			1			0	0	0	data\source\maps\欢乐谷\欢乐谷.jsonmap	scripts/Map/ACT_三方杀/ACT_三方杀.lua
campfight	817	阆风悬城_寒刃铸心	阆风悬城_寒刃铸心	1	1500	1	1	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1						0	0	0	data\source\maps\阆风悬城\阆风悬城.jsonmap	scripts/Map/阆风悬城/阆风悬城子副本通用.lua
campfight	995	八荒衡鉴_仙踪林	八荒衡鉴·仙踪林	1	1500	1	3	2	0	0	130	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	1	0	data\source\maps\八荒衡鉴_仙踪林\八荒衡鉴_仙踪林.jsonmap	
openpk	2	万花	万花	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\万花\万花.jsonmap	
openpk	3	1024_蓝天白云	1024_蓝天白云	0	1	1	1200	10	1	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_蓝天白云\1024_蓝天白云.jsonmap	
openpk	5	少林	少林	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\少林\少林.jsonmap	
openpk	6	扬州	扬州	0	1	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\扬州\扬州.jsonmap	
openpk	7	纯阳	纯阳	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\纯阳\纯阳.jsonmap	
openpk	8	洛阳	洛阳	0	1	1	1500	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\洛阳\洛阳.jsonmap	
openpk	9	洛道	洛道	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\洛道\洛道.jsonmap	
openpk	10	寇岛	寇岛	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\寇岛\寇岛.jsonmap	
openpk	11	天策	天策	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\天策\天策.jsonmap	
openpk	12	枫华谷	枫华谷	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\枫华谷\枫华谷.jsonmap	
openpk	13	金水镇	金水镇	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	0	data\source\maps\金水镇\金水镇.jsonmap	
openpk	15	长安	长安	0	1	1	1500	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\长安\长安.jsonmap	
openpk	16	七秀	七秀	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\七秀\七秀.jsonmap	
openpk	21	巴陵县	巴陵县	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\巴陵县\巴陵县.jsonmap	
openpk	22	南屏山	南屏山	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\南屏山\南屏山.jsonmap	
openpk	23	龙门荒漠	龙门荒漠	0	1	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\龙门荒漠\龙门荒漠.jsonmap	
openpk	25	浩气盟	浩气盟	0	10	1	1400	10	1	0	0	0	5	0	1	0	1	16	1	0	1	0	0	0	1	1	1					0	1	0	data\source\maps\浩气盟\浩气盟.jsonmap	
openpk	27	恶人谷	恶人谷	0	10	1	1400	10	1	0	0	0	5	0	1	0	1	16	1	0	1	0	0	0	1	1	1					0	1	0	data\source\maps\恶人谷\恶人谷.jsonmap	
openpk	30	昆仑	昆仑	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\昆仑\昆仑.jsonmap	
openpk	35	瞿塘峡	瞿塘峡	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\瞿塘峡\瞿塘峡.jsonmap	
openpk	49	藏剑山庄	藏剑山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\藏剑山庄\藏剑山庄.jsonmap	
openpk	74	帮会领地	帮会领地	4	900	1	900	1	1	0	6	2	1	0	0	0	0	16	0	0	0	1	6	0	1	1	0					0	1	0	data\source\maps\帮会领地\帮会领地.jsonmap	
openpk	100	白龙口	白龙口	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\白龙口\白龙口.jsonmap	
openpk	101	无量山	无量山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\无量山\无量山.jsonmap	
openpk	102	五毒	五毒	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\五毒\五毒.jsonmap	
openpk	103	融天岭	融天岭	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\融天岭\融天岭.jsonmap	
openpk	104	黑龙沼	黑龙沼	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\黑龙沼\黑龙沼.jsonmap	
openpk	105	苍山洱海	苍山洱海	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\苍山洱海\苍山洱海.jsonmap	
openpk	108	成都	成都	0	1	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\成都\成都.jsonmap	
openpk	109	龙渊泽	龙渊泽	1	320	1	10	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	1	0	data\source\maps\龙渊泽\龙渊泽.jsonmap	
openpk	117	25人英雄龙渊泽	25人英雄龙渊泽	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	1	0	data\source\maps\25人英雄龙渊泽\25人英雄龙渊泽.jsonmap	
openpk	118	25人普通龙渊泽	25人普通龙渊泽	1	256	1	25	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	1	0	data\source\maps\25人普通龙渊泽\25人普通龙渊泽.jsonmap	
openpk	119	10人英雄龙渊泽	10人英雄龙渊泽	1	256	1	10	2	0	0	128	0	1	1	0	0	0	16	0	0	0	0	131	0	0	1	0					0	1	0	data\source\maps\10人英雄龙渊泽\10人英雄龙渊泽.jsonmap	
openpk	122	唐门	唐门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\唐门\唐门.jsonmap	
openpk	139	枫华谷_安史之乱	枫华谷·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\枫华谷_安史之乱\枫华谷_安史之乱.jsonmap	
openpk	150	明教	明教	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\明教\明教.jsonmap	
openpk	151	洛阳_安史之乱	洛阳·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\洛阳_安史之乱\洛阳_安史之乱.jsonmap	
openpk	152	大唐监狱	大唐监狱	0	1	1	1500	10	1	0	64	2	4	0	0	0	0	16	0	0	0	0	64	0	1	1	0					1	1	0	data\source\maps\大唐监狱\大唐监狱.jsonmap	
openpk	153	马嵬驿	马嵬驿	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	0	data\source\maps\马嵬驿\马嵬驿.jsonmap	
openpk	156	长安_安史之乱	长安·战乱	0	1	1	1800	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\长安_安史之乱\长安_安史之乱.jsonmap	
openpk	158	天策_安史之乱	天策·战乱	0	1	1	1800	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\天策_安史之乱\天策_安史之乱.jsonmap	
openpk	159	丐帮	丐帮	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\丐帮\丐帮.jsonmap	
openpk	172	长安内城	长安城	0	1	1	1800	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	0	1	0					0	1	0	data\source\maps\长安内城\长安内城.jsonmap	
openpk	193	苍云	苍云	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\苍云\苍云.jsonmap	
openpk	194	太原	太原	0	1	1	1000	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\太原\太原.jsonmap	
openpk	197	苍云血誓	苍云	0	2	1	1500	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\苍云血誓\苍云血誓.jsonmap	
openpk	213	长歌门	长歌门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\长歌门\长歌门.jsonmap	
openpk	214	五台山	五台山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\五台山\五台山.jsonmap	
openpk	215	千岛湖	千岛湖	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\千岛湖\千岛湖.jsonmap	
openpk	216	阴山大草原	阴山大草原	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\阴山大草原\阴山大草原.jsonmap	
openpk	217	黑戈壁	黑戈壁	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\黑戈壁\黑戈壁.jsonmap	
openpk	239	洛阳城北	洛阳城	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	0	data\source\maps\洛阳城北\洛阳城北.jsonmap	
openpk	243	霸刀山庄	霸刀山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	0	data\source\maps\霸刀山庄\霸刀山庄.jsonmap	
openpk	259	竞技大师_华山之巅	竞技大师_华山之巅	0	1	1	200	10	1	0	0	0	1	0	0	1	1	16	1	0	1	1	0	0	0	1	0			7		0	1	0	data\source\maps\竞技大师_华山之巅\竞技大师_华山之巅.jsonmap	
openpk	276	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
openpk	278	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
openpk	279	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
openpk	280	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
openpk	281	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	0	data\source\maps\拭剑园\拭剑园.jsonmap	
openpk	282	1024	1024	0	1	1	1600	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024\1024.jsonmap	
openpk	294	1024_商城默认	1024_商城默认	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_商城默认\1024_商城默认.jsonmap	
openpk	302	云梦幽泽	云梦幽泽	0	10	1	1200	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\云梦幽泽\云梦幽泽.jsonmap	
openpk	321	思过园	思过园	3	1024	1	1800	2	1	0	16	0	1	0	0	0	0	16	0	0	0	0	16	0	1	1	0					0	1	0	data\source\maps\思过园\思过园.jsonmap	
openpk	325	洞天福地岛	洞天福地岛	0	1	1	1900	10	1	0	0	0	1	0	0	1	1	16	1	0	1	0	0	0	1	1	0					1	1	0	data\source\maps\洞天福地岛\洞天福地岛.jsonmap	
openpk	330	龙泉府	龙泉府	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	0	data\source\maps\龙泉府\龙泉府.jsonmap	
openpk	331	九寨沟	九寨沟	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\九寨沟\九寨沟.jsonmap	
openpk	332	侠客岛	侠客岛	0	6	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\侠客岛\侠客岛.jsonmap	
openpk	333	蓬莱	蓬莱	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\蓬莱\蓬莱.jsonmap	
openpk	334	经首道源岛	经首道源岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\经首道源岛\经首道源岛.jsonmap	
openpk	338	1024_昼夜循环	1024_昼夜循环	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_昼夜循环\1024_昼夜循环.jsonmap	
openpk	411	鲲鹏岛	鲲鹏岛	0	1	1	1000	10	1	0	0	0	4	0	0	0	1	16	1	0	0	1	0	0	1	1	1					1	1	0	data\source\maps\鲲鹏岛\鲲鹏岛.jsonmap	
openpk	413	望扬镇_压力测试	望扬镇_压力测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\望扬镇_压力测试\望扬镇_压力测试.jsonmap	
openpk	414	扬州_望扬镇_家园_004	扬州_望扬镇_家园_004	1	1024	1	1500	10	1	0	0	0	1	0	0	0	0	16	0	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\扬州_望扬镇_家园_004\扬州_望扬镇_家园_004.jsonmap	
openpk	417	HD登陆界面_蓬莱001	HD登陆界面_蓬莱001	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD登陆界面_蓬莱001\HD登陆界面_蓬莱001.jsonmap	
openpk	418	HD商城_001_1024	HD商城_001_1024	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD商城_001_1024\HD商城_001_1024.jsonmap	
openpk	419	凌雪阁	凌雪阁	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\凌雪阁\凌雪阁.jsonmap	
openpk	420	HD登陆界面002_空	HD登陆界面002_空	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD登陆界面002_空\HD登陆界面002_空.jsonmap	
openpk	444	蔷薇列岛	蔷薇列岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\蔷薇列岛\蔷薇列岛.jsonmap	
openpk	447	HD商城_001	HD商城_001	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD商城_001\HD商城_001.jsonmap	
openpk	448	HD登陆界面_凌雪阁003	HD登陆界面_凌雪阁003	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD登陆界面_凌雪阁003\HD登陆界面_凌雪阁003.jsonmap	
openpk	450	miniscene角色光照无地形	miniscene角色光照无地形	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD登陆界面_凌雪阁003\HD登陆界面_凌雪阁003.jsonmap	
openpk	457	望扬镇_单房屋测试	望扬镇_单房屋测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\望扬镇_单房屋测试\望扬镇_单房屋测试.jsonmap	
openpk	458	1024_昼夜循环_家园	1024_昼夜循环_家园	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_昼夜循环_家园\1024_昼夜循环_家园.jsonmap	
openpk	459	范阳	范阳	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	0	data\source\maps\范阳夜变\范阳夜变.jsonmap	
openpk	460	1024_格子图	1024_格子图	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\1024_格子图\1024_格子图.jsonmap	
openpk	463	七秀_家园	七秀_家园	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\七秀_家园\七秀_家园.jsonmap	
openpk	464	衍天宗	衍天宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\衍天宗\衍天宗.jsonmap	
openpk	465	望扬镇_单房屋	望扬镇_单房屋	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	0	data\source\maps\望扬镇_单房屋\望扬镇_单房屋.jsonmap	
openpk	466	HD家园商城001	HD家园商城001	0	1	1	1200	10	1	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	1	1	0					1	1	5	data\source\maps\HD家园商城001\HD家园商城001.jsonmap	
openpk	473	万花_乱世	万花·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\万花_乱世\万花_乱世.jsonmap	
openpk	474	七秀_乱世	七秀·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\七秀_乱世\七秀_乱世.jsonmap	
openpk	475	少林_乱世	少林·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\少林_乱世\少林_乱世.jsonmap	
openpk	488	藏剑山庄_乱世	藏剑山庄·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	0	data\source\maps\藏剑山庄_乱世\藏剑山庄_乱世.jsonmap	
openpk	511	龙泉府_风雪镜泊湖	龙泉府_风雪镜泊湖	0	1	1	1800	10	1	0	0	0	4	0	0	0	0	16	0	0	0	0	0	0	1	1	0					0	1	0	data\source\maps\龙泉府_镜泊湖\龙泉府_镜泊湖.jsonmap	
openpk	513	衍天宗_幻灵境_和平	幻灵境	0	2	1	1500	10	1	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0					0	1	0	data\source\maps\衍天宗_幻灵境\衍天宗_幻灵境.jsonmap	
