GROUP	ID	Name	DisplayName	Type	MaxCopyCount	MinPlayerCount	MaxPlayerCount	KeepTime	ReviveInSitu	RevieCycle	BanSkillMask	BattleRelationMask	CampType	FightList	NeedCampBuff	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	InvalidBuffMask	BanChangeTalent	CanSprint	QueueForSwitchWhenFull	CampQueue	IsTongWarMap	IsBattlefield	OperationMask	IsTongLeagueMap	bCanPK	bCanDuel	ResourcePath	ScriptFile
CAN_BATTLEFIELD_QUEUE	419	凌雪阁	凌雪阁	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\凌雪阁\凌雪阁.jsonmap	
CAN_BATTLEFIELD_QUEUE	444	蔷薇列岛	蔷薇列岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\蔷薇列岛\蔷薇列岛.jsonmap	
CAN_BATTLEFIELD_QUEUE	457	望扬镇_单房屋测试	望扬镇_单房屋测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\望扬镇_单房屋测试\望扬镇_单房屋测试.jsonmap	
CAN_BATTLEFIELD_QUEUE	459	范阳	范阳	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	data\source\maps\范阳夜变\范阳夜变.jsonmap	
CAN_BATTLEFIELD_QUEUE	463	七秀_家园	七秀_家园	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\七秀_家园\七秀_家园.jsonmap	
CAN_BATTLEFIELD_QUEUE	464	衍天宗	衍天宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\衍天宗\衍天宗.jsonmap	
CAN_BATTLEFIELD_QUEUE	465	望扬镇_单房屋	望扬镇_单房屋	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\望扬镇_单房屋\望扬镇_单房屋.jsonmap	
CAN_BATTLEFIELD_QUEUE	473	万花_乱世	万花·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\万花_乱世\万花_乱世.jsonmap	
CAN_BATTLEFIELD_QUEUE	474	七秀_乱世	七秀·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\七秀_乱世\七秀_乱世.jsonmap	
CAN_BATTLEFIELD_QUEUE	475	少林_乱世	少林·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\少林_乱世\少林_乱世.jsonmap	
CAN_BATTLEFIELD_QUEUE	488	藏剑山庄_乱世	藏剑山庄·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\藏剑山庄_乱世\藏剑山庄_乱世.jsonmap	
CAN_BATTLEFIELD_QUEUE	523	相州_北墟河堤	北墟河堤	0	1	1	1600	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	data\source\maps\相州_漳水南路\相州_漳水南路.jsonmap	
CAN_BATTLEFIELD_QUEUE	524	赤岬山城	赤岬山城	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	data\source\maps\白帝江关\白帝江关.jsonmap	
CAN_BATTLEFIELD_QUEUE	525	黑山林海	黑山林海	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\黑山林海\黑山林海.jsonmap	
CAN_BATTLEFIELD_QUEUE	526	北天药宗	北天药宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\北天药宗\北天药宗.jsonmap	
CAN_BATTLEFIELD_QUEUE	576	河阳	河阳	0	1	1	1800	10	1	0	0	0	4	0	0	0	1	16	0	0	0	1	0	0	0	1	0					0	1	data\source\maps\河阳之战\河阳之战.jsonmap	
CAN_BATTLEFIELD_QUEUE	578	刀宗	刀宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\刀宗\刀宗.jsonmap	
CAN_BATTLEFIELD_QUEUE	579	百溪	百溪	0	10	1	1500	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\百溪\百溪.jsonmap	
CAN_BATTLEFIELD_QUEUE	580	烂柯山	烂柯山	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\烂柯山\烂柯山.jsonmap	
CAN_BATTLEFIELD_QUEUE	581	楚州	楚州	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\楚州\楚州.jsonmap	
CAN_BATTLEFIELD_QUEUE	582	润扬	晟江	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\润扬\润扬.jsonmap	
CAN_BATTLEFIELD_QUEUE	590	羊村_世界	羊村	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	0	0	0	0	0	0	1	1	0					0	0	data\source\maps\羊村\羊村.jsonmap	
CAN_BATTLEFIELD_QUEUE	642	万灵山庄	万灵山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\万灵山庄\万灵山庄.jsonmap	
CAN_BATTLEFIELD_QUEUE	647	银霜口	银霜口	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\银霜口\银霜口.jsonmap	
CAN_BATTLEFIELD_QUEUE	666	南诏段氏	南诏段氏	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\南诏段氏\南诏段氏.jsonmap	
CAN_BATTLEFIELD_QUEUE	673	河西瀚漠	河西瀚漠	0	2	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\河西瀚漠\河西瀚漠.jsonmap	
CAN_BATTLEFIELD_QUEUE	701	长安_皇城	皇城	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\长安_皇城\长安_皇城.jsonmap	
CAN_BATTLEFIELD_QUEUE	713	伊丽川	伊丽川	0	2	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\伊丽川\伊丽川.jsonmap	
CAN_BATTLEFIELD_QUEUE	718	无相楼	永宁湾	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\无相楼\无相楼.jsonmap	
CAN_BATTLEFIELD_QUEUE	806	洛阳城西	洛阳城西	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\洛阳城西\洛阳城西.jsonmap	scripts/Map/洛阳城西/洛阳城西.lua
