Keyword	ID	Name	FunctionType	DecayType	MoveStateMask	MoveStateMask2	MapBanMask	MapInvalidMask	BeginAttrib1	BeginValue1A	Count	Interval	MaxStackNum	ScriptFile
战场	14996	MOBA战场装备			3758030786	63		0	atFreeze		1	128	1	万花\南风吐月添加太虚.lua
战场	15111	战场组排标记			4294967294	63		0			960	5	1	
战场	15189	战场师父标记			4294967295	63		0			1	57600	1	
战场	15190	战场徒弟标记			4294967295	63		0			1	57600	1	
战场	15193	战场徒弟标记2			4294967295	63		0			1	57600	1	
战场	15194	战场徒弟标记3			4294967295	63		0			1	57600	1	
战场	15319	师徒活动_共同战场标记			4294967295	63		0			1	96000	1	
战场	19009	许愿树·驰骋战场			4294967294	63		0			1	960	1	
战场	19264	禁令·阵营战场			4294967294	63					1	9676800	14	
战场	19404	战场本周双倍威望			4294967295	63		0			1	960	1	
战场	19582	战场领10000威望触发黑白路标记			4294967295	63		0			1	960	10	
战场	19584	禁行·阵营战场			4294967294	63					1	1382400	14	
战场	19590	禁行·绝境战场			4294967294	63					1	1382400	14	
战场	19621	江湖行记记录战场每周发奖次数			4294967294	63		0			1	960	8	
战场	19652	战场站旗时长统计			4294967294	63		0			1800	32	20	
战场	19905	禁书·绝境战场			4294967294	63					1	1382400	14	
战场	22024	徒弟和师父一起战场结算的标记buff			4294967295	63		0			1	57600	1	
战场	22469	战场入场时已结束标记			4294967294	63		0			720	960	1	
战场	23353	羊村战场禁止排队惩罚			4294967294	63		0			1	960	1	
战场	23936	专注·战场			4294967295	63		0			1	16	1	
战场	25164	战场共战玩家玩家数量			4294967294	63		0			360	160	5	
战场	25431	禁令·绝境战场			4294967294	63					1	1382400	14	
战场	25668	战场积极行为积分			4294967294	63		0			3600	16	1	
战场	25786	战场开旗通用扣盾buff			4294967294	63		0			1	16	1	
战场	25880	战场开旗背箱时间计时			4294967294	63		0			1	16	1	
战场	26041	战场机器人能力修正			4294967294	63		0	atAllDamageAddPercent	-31	1	960	20	
战场	26077	战场结算标记			4294967294	63		0			1	960	1	
战场	26193	战场站旗范围提示buff特效浩气蓝			3758030846	63		0			60	16	1	
战场	26200	战场站旗范围提示buff特效恶人红			3758030846	63		0			60	16	1	
战场	26201	战场站旗范围提示buff特效中立白			3758030846	63		0			60	16	1	
战场	27456	绝境战场任务buff			4294967294	63		0			1	960	1	
战场	27852	逍遥剑歌战场吃鸡pve			4294967294	63		0			1	960	1	
战场	27914	体验战场机器人减伤			3758030846	63	0	0	atGlobalResistPercent	51	3600	16	20	
战场	27915	体验战场每日计数			4294967294	63	0	0			1	960	3	
战场	28075	逍遥剑歌战场展示buff			4294967294	63		0			1	960	10	
战场	28202	robot标记战场			4294967294	63		0			1	0	1	
绝境	15323	沧溟绝境地宫伤害			3758030846	63		0			1	16	1	
绝境	16586	绝境的馈赠_少林			4294967295	63	255	0	atFinalMaxLifeAddPercent	61	1	57600	1	
绝境	19590	禁行·绝境战场			4294967294	63					1	1382400	14	
绝境	19905	禁书·绝境战场			4294967294	63					1	1382400	14	
绝境	21124	天原绝境_滑翔维持			16	63	255	0	atIgnoreGravity		1	160	1	沙漠风暴/天原绝境_滑翔翼维持.lua
绝境	21139	天原绝境_火焰表现			3758030846	63		0			1	0	1	
绝境	21142	天原绝境_烟雾表现			3758030846	63		0			1	0	1	
绝境	21172	天原绝境_燧石点燃			3758030846	63		0			10	16	1	
绝境	21174	天原绝境_照明弹范围显示			3758030846	63		0			1	0	1	
绝境	21175	天原绝境_温度层数			4294967295	63		0			1	0	100	
绝境	21181	天原绝境_寒冷			3758030846	63		0	atHasteBasePercentAdd	-300	1	0	1	
绝境	21182	天原绝境_寒冷降低血上限			3758030846	63		0	atMaxLifePercentAdd	-30	1	0	20	
绝境	21188	天原绝境_武家饮血dot	Damage		3758030846	63		0			10	32	1	
绝境	21193	天原绝境_剑宗饮冰冻结	Halt		3758030846	63		0	atFreeze		1	32	1	
绝境	21194	天原绝境_剑宗饮冰内置cd			3758030846	63		0			1	160	1	
绝境	21226	天原绝境_橙胖次降攻击			3758030846	63		0	atPhysicsAttackPowerPercent	-205	1	80	1	
绝境	21409	天原绝境_战象冲锋标记			3758030846	63		0			10	16	1	
绝境	21410	天原绝境_战象骑乘			3758030846	63		0	atDropDefence	512	999	16	1	沙漠风暴/天原战象维持.lua
绝境	21428	天原绝境_人数显示			1073774592	63		0			1	0	110	
绝境	21436	天原绝境_滑索cd			3758030846	63		0			1	720	1	
绝境	21454	天原绝境_谷风降温			3758030846	63		0	atMoveSpeedPercent	-102	1	64	1	沙漠风暴/天原绝境谷风debuff.lua
绝境	21458	天原绝境_温暖区			3758030846	63		0			1	0	1	
绝境	21589	天原绝境_战象每秒推人			3758030846	63		0	atDriftFlag		12	4	1	
绝境	25431	禁令·绝境战场			4294967294	63					1	1382400	14	
绝境	26073	洱海绝境可复活标记			3758030846	63		0			1	4800	1	沙漠风暴/洱海绝境复活buff消失.lua
绝境	26074	洱海绝境复活计时			4294967295	63		0			1	32	1	沙漠风暴/洱海绝境复活.lua
绝境	26147	绝境的纷扰·少林			4294967295	63	255	0	atFinalMaxLifeAddPercent	164	1	57600	1	
绝境	26178	洱海绝境死斗结束前等待			3758030846	63		0	atNegativeShield		1	320	1	
绝境	26179	洱海绝境死斗结束后不吃毒			3758030846	63		0	atMoveSpeedPercent	307	1	16	1	
绝境	26378	洱海绝境击杀叠伤害			4294967295	63		0	atMagicAttackPowerBase	228	1	0	10	
绝境	27421	绝境狂怒			3758030846	63	472	0	atAllDamageAddPercent	103	1	24	1	
绝境	27456	绝境战场任务buff			4294967294	63		0			1	960	1	
绝境	28508	绝境_圣明佑			3758030846	63			atSetHitReduceRate	2000	1	160	1	
绝境	28541	绝境_大道定身	Halt	2	1405100032	60			atFreeze	0	1	96	1	
绝境	28542	绝境·横扫六合			4294967295	63	0	0			1	0	1	
绝境	28543	绝境·捕风式			4294967295	63	0	0			1	0	1	
绝境	28544	绝境·抱残式			4294967295	63	0	0			1	0	1	
绝境	28545	绝境·守缺式			4294967295	63	0	0			1	0	1	
绝境	28546	绝境·捉影式			4294967295	63	0	0			1	0	1	
绝境	28547	绝境·拿云式			4294967295	63	0	0			1	0	1	
绝境	28548	绝境·长针			4294967295	63	0	0			1	0	1	
绝境	28549	绝境·商阳指			4294967295	63	0	0			1	0	1	
绝境	28550	绝境·钟林毓秀			4294967295	63	0	0			1	0	1	
绝境	28551	绝境·兰摧玉折			4294967295	63	0	0			1	0	1	
绝境	28552	绝境·破风			4294967295	63	0	0			1	0	1	
绝境	28553	绝境·穿			4294967295	63	0	0			1	0	1	
绝境	28554	绝境·太极无极			4294967295	63	0	0			1	0	1	
绝境	28555	绝境·三环套月			4294967295	63	0	0			1	0	1	
绝境	28556	绝境·剑飞惊天			4294967295	63	0	0			1	0	1	
绝境	28557	绝境·龙牙			4294967295	63	0	0			1	0	1	
绝境	28558	绝境·龙吟			4294967295	63	0	0			1	0	1	
绝境	28559	绝境·灭			4294967295	63	0	0			1	0	1	
绝境	28560	绝境·蛇影			4294967295	63	0	0			1	0	1	
绝境	28561	绝境·蟾啸			4294967295	63	0	0			1	0	1	
绝境	28562	绝境·夺命蛊			4294967295	63	0	0			1	0	1	
绝境	28563	绝境·迷心蛊			4294967295	63	0	0			1	0	1	
绝境	28564	绝境·枯残蛊			4294967295	63	0	0			1	0	1	
绝境	28565	绝境·化血镖			4294967295	63	0	0			1	0	1	
绝境	28566	绝境·孔雀翎			4294967295	63	0	0			1	0	1	
绝境	28567	绝境·玉石俱焚			4294967295	63	0	0			1	0	1	
沙暴	4945	明教场景_黑沙暴			3758030846	63					1000000	16	1	
沙暴	5599	大明宫_独孤问俗_沙暴			3758030846	63		0			1	64	1	
沙暴	8369	雁门关之役_独孤问俗_沙暴			3758030846	63		0			1	16	1	
沙暴	8479	雁门关之役_独孤问俗_沙暴眩晕			3758030846	63		0	atHalt		5	16	1	
沙暴	14541	隐藏BOSS_沙暴圈表现			3758030846	63		0			1	0	1	
沙暴	28984	5号_苏什_沙暴保护			3758030846	63	0	0			1	16	1	
沙暴	29053	5号_苏什_沙暴保护_逆向			3758030846	63	0	0			1	16	1	
追命箭	3276	唐门_追命箭_瞬发			3758030846	63			atDirectCastMask	4096	120	4	1	
追命箭	5782	唐门_追命箭aoe判定			3758030846	63		0			1	16	1	
追命箭	6867	血战天策_山狼_追命箭弩			3758030846	63		0			1	4800	99	
追命箭	7140	血战天策_山狼_25人追命箭回蓝			3758030846	63		0			1	16	1	
追命箭	7143	血战天策_山狼_追命箭加伤害			3758030846	63		0	atSkillPhysicsDamagePercent	102	1	9600	10	
追命箭	10549	曹炎烈_追命箭加伤害			3758030846	63		0	atSkillPhysicsDamagePercent	102	1	480	2	
追命箭	11520	2016峰值_曹炎烈追命箭红			3758030846	63		0			1	16	1	
追命箭	11521	2016峰值_曹炎烈追命箭蓝			3758030846	63		0			1	16	1	
追命箭	11873	追命箭降低目标化劲			3758030846	63		0	atDecriticalDamagePowerPercent	-51	1	192	1	
追命箭	16068	追命箭减速	Slow		3758030846	63			atMoveSpeedPercent	-819	1	48	1	
追命箭	17226	隐身追命箭额外会心			3758030846	63		0	atSetTalentRecipe	5151	1	8	1	
追命箭	24624	次极阳乌增益追命箭			3758030846	63		0	atSetTalentRecipe	3168	1	999	1	
追命箭	26055	追命箭			3758030846	63		0			30	16	1	
追命箭	28574	绝境·追命箭			4294967295	63	0	0			1	0	1	
重创	5756	重创			3758030846	63		0	atMoveSpeedPercent	-101	1	160	5	
重创	22249	卫栖梧_飞云回转刀_重创	Normal	-1	3758030846	63		0			1	0	8	
重创	24355	破军标记重创计数			3758030846	63		0			1	128	6	
重创	24356	破军重创（通用）			3758030846	63		0	atGlobalTherapyAbsorb	9999999	1	128	3	
重创	24357	鹤归附带重创标记			3758030846	63		0			1	3600	1	
重创	24362	延迟删除鹤归重创标记			3758030846	63		0			1	8	1	藏剑/延迟删除鹤归重创标记.lua
重创	27115	万灵山庄_反曲_重创			3758030846	63	0	0	atGlobalTherapyAbsorb	999999	1	128	1	
重创	29420	烟涛重创			3758030846	63		0	atGlobalTherapyAbsorb	999999	1	80	2	
重创	32038	无意重创			3758030846	63	0	0			10	16	2	
重创	32398	重创地毯生效间隔			3758030846	63		0			1	28	1	
重创	32519	李萼重创流血			3758030846	63		0			10	32	3	
伤情	15593	伤情丹			4294967295	63	0	0	atMagicAttackPowerPercent	512	1	480	1	
疗伤	957	万花治疗伤害阵法第六重			4294967294	63					1	128	1	
疗伤	1076	疗伤			3758030846	63			atTherapyPowerBase	800	1	4800	1	
疗伤	1526	英雄日轮_4号BOSS_胧丈_疗伤			3758030846	63					10	16	1	
疗伤	2662	帮会_擂台_减疗伤成效			3758030846	63					1	2880	1	
疗伤	2960	天策-将威-加疗伤成效			3758030846	63			atBeTherapyCoefficient	154	1	160	1	
疗伤	4503	明教_秘籍_渡厄力_加被疗伤成效			3758030846	63			atBeTherapyCoefficient	204	1	48	1	
疗伤	5036	监狱_运功疗伤			3758030846	63			atNegativeShield		1	57600	1	
疗伤	5527	被疗伤			3758030846	63		0			1	0	1	
疗伤	8341	苍云防御被疗伤成效提高10%			3758030846	63		0	atBeTherapyCoefficient	102	1	320	1	
疗伤	8418	激昂被疗伤成效			3758030846	63		0	atParryValueBase	166	1	16	100	
疗伤	9594	疗伤成效			4294967294	63		0	atTherapyPowerBase	58	1	28800	1	
疗伤	9611	疗伤成效			4294967294	63		0	atTherapyPowerBase	87	1	28800	1	
疗伤	10210	运功疗伤			3758030846	63		0			1	80	1	
疗伤	11320	气血越低疗伤越高判定buff			4294967295	63		0			6666	8	1	
疗伤	11404	疗伤			4294967294	63		0	atTherapyPowerBase	80	1	28800	1	
疗伤	11428	疗伤			4294967294	63		0	atTherapyPowerBase	120	1	28800	1	
疗伤	14315	洞天福地_BOSS疗伤CD			4294967294	63		0			1	160	1	
疗伤	21533	npc进入疗伤_标识			3758030846	63		0			9999	16	1	
疗伤	21567	进入疗伤_buff			3758030846	63		0	atDisableMoveCtrl		200	16	1	npc/副本BOSS/雷域大泽/雷域大泽_装备任务/取消buff_任务失败事件.lua
疗伤	23829	躲藏QTE_疗伤			3758030846	63		0	atExecuteScript	skill/Quest/润扬任务/躲藏QTE_疗伤BUFF.lua	1	0	1	
疗伤	24877	通用_EX治疗伤害吸收盾			3758030846	63		0	atGlobalDamageAbsorb	200000	900	16	10	
疗伤	27316	莫雨疗伤表现buff			3758030846	63		0			10	16	1	
疗伤	28083	王校疗伤表现buff			3758030846	63		0			10	16	1	
疗伤	28242	简单疗伤			3758030846	63		0	atMoveSpeedPercent	-2048	1	960	1	
疗伤	31359	神秘侠客疗伤buff			3758030846	63	0	0			1	16	1	沙漠风暴/寻宝_神秘侠客疗伤buff.lua
疗伤	33597	玩家疗伤			3758030846	63	0	0			1	16	1	
疗伤	33598	玩家疗伤_吃药			3758030846	63	0	0			1	16	1	
疗伤	33599	玩家疗伤_运气			3758030846	63	0	0			1	16	1	
命中	1068	命中			3758030846	63			atPhysicsHitValue	196	1	4800	1	
命中	1960	百草园_命中+6%			4294967294	63	520		atStrainRate	61	1	115200	1	
命中	1965	百草园_命中+3%			4294967294	63	520		atStrainRate	30	1	115200	1	
命中	2713	血龙出渊_恶人谷叛逃者小头领_秘制闪光雷_减命中			3758030846	63			atPhysicsHitBaseRate	-2000	1	192	1	
命中	2890	香辣蹄髈(加命中)			3758030846	63			atLunarHitValue	26	1	14400	1	
命中	3608	烛龙殿_火箭弹_减命中			3758030846	63					1	0	1	
命中	4052	明教_暗尘弥散_减被命中			3620864254	63			atAddTransparencyValue	-70	1	16	1	明教/明教_暗尘弥散_持续效果.lua
命中	4416	节日特殊小药命中			4294967294	63	520		atPhysicsHitBaseRate	800	1	28800	1	
命中	4490	明教_秘籍_银月斩_减命中			3758030846	63			atAllMagicDamageAddPercent	-51	1	80	1	
命中	5651	纯阳_90级奇穴_人剑合一命中次数记录			3758030846	63		0			1	16	2	
命中	6395	试炼之地_命中			4294967294	63	520		atPhysicsHitBaseRate	250	1	16	40	
命中	6469	七秀90级橙武剑破命中buff			3758030846	63		0			1	4	1	
命中	6990	直城门_判断技能命中			3758030846	63		0			1	160	1	
命中	8736	天泣林_2号_命中降低			3758030846	63		0	atPhysicsHitBaseRate	-5000	1	16	1	
命中	8816	3号_千击_剑气命中			3758030846	63		0			1	99999	1	
命中	9243	2号_月剑_徊_命中计数			3758030846	63		0			1	36000	1	
命中	9720	龙啸九天命中目标降低调息时间			3758030846	63		0			1	16	10	
命中	9795	横少命中多目标增加伤害			3758030846	63		0	atSetTalentRecipe	2294	1	24	1	
命中	9843	夺魄箭首次命中目标标记			3758030846	63		0			1	160	1	
命中	9844	夺魄箭多次命中同一目标效果			3758030846	63		0	atPhysicsCriticalDamagePowerBaseKiloNumRate	80	1	80	1	
命中	10645	2号_柳绯君_问情_判断_命中数			3758030847	63		0	atPhysicsDamageCoefficient	512	10	48	5	
命中	11241	上将军印连续命中伤害提高			3758030846	63		0			1	35	6	
命中	11318	蔽日_擒龙六斩降低10%命中几率			3758030846	63		0	atLunarHitBaseRate	-1000	1	0	6	
命中	12079	陆危楼_月斩降低命中			3758030846	63			atPhysicsHitBaseRate	-3000	1	160	1	
命中	12733	沙漠风暴降低命中几率			3758030846	63		0	atSetHitReduceRate	5000	1	80	1	
命中	12796	风来吴山命中多个目标伤害递减			3758030846	63		0			1	16	10	
命中	12802	六合独尊命中目标标记Buff			3758030846	63		0			1	20	6	
命中	12803	六合独尊命中多人实际伤害递减			3758030846	63		0			1	10	1	
命中	12894	2号_月华_点名AOE命中记录			3758030846	63		0			99999	16	1	
命中	13712	1号_康疑_猎魂曲命中			3758030846	63		0			1	16	1	
命中	13788	驰风震域降命中效果			3758030846	63					1	16	1	
命中	13870	兰摧玉折命中定身锁足加35%			3758030846	63		0	atNeutralCriticalStrikeBaseRate	3500	1	4	1	
命中	13888	3号_蒹葭_成就命中计数			3758030846	63		0			1	0	1	
命中	13913	翼绝云天攻击目标命中降低			3758030846	63			atPhysicsHitBaseRate	-3000	1	32	1	
命中	14084	溟海御波被命中几率			131072	63			atGlobalResistPercent	256	1	16	1	
命中	14344	气纯空战降低命中			3758030846	63			atPhysicsHitBaseRate	-3000	1	64	1	
命中	14664	相依命中玩家目标BUFF1			3758030846	63		0			1	80	1	
命中	14665	相依命中玩家目标BUFF2			3758030846	63		0			1	80	1	
命中	14932	夺魄箭连续命中标记			3758030846	63		0			1	112	1	
命中	14933	夺魄箭连续命中眩晕			3758030846	63		0			1	96	1	
命中	15071	万世不竭二段命中标记			3758030846	63		0			1	32	1	
命中	15092	无重光飞剑命中目标一标记			3758030846	63		0			1	40	1	
命中	15093	无重光飞剑命中目标二标记			3758030846	63		0			1	40	1	
命中	15094	无重光飞剑命中目标三标记			3758030846	63		0			1	40	1	
命中	15095	无重光飞剑命中目标四标记			3758030846	63		0			1	40	1	
命中	15096	无重光飞剑命中目标五标记			3758030846	63		0			1	40	1	
命中	15234	自身被命中几率降低			3758030846	63		0	atSetHitReduceRate	3500	1	20	1	
命中	15687	时辰_减命中			4294967294	63	0	0	atPhysicsHitBaseRate	-102	1	0	10	
命中	15709	浪客行命中补偿			4294967295	63	0	0	atLunarHitBaseRate	1500	1	0	1	
命中	15807	上将军印命中标记			3758030846	63		0			1	80	1	
命中	15833	乱天狼连续命中			3758030846	63		0			1	12	3	
命中	15845	天堑乱天狼命中加速			3758030846	63			atMeleeWeaponDamagePercent	512	1	96	1	
命中	16261	天策特殊武器_命中条件			3758030846	63		0			1	160	5	
命中	16731	天地根飞剑连续命中伤害递增			3758030846	63		0	atSetTalentRecipe	5104	1	0	1	
命中	16755	酒减命中			4294967294	63	0	0	atStrainBase	500	1	640	5	
命中	17123	连续命中目标标记			3758030846	63		0			1	48	1	
命中	17124	连续命中目标标记2			3758030846	63		0			1	48	1	
命中	17544	2号_刀片命中标记			3758030846	63		0			1	1280	10	
命中	17892	琅秋持续命中标记			3758030846	63		0			4	16	1	
命中	17957	回雪飘摇连续命中标记			3758030846	63		0			1	32	6	
闪避	822	NPC战斗技能_BUFF_生存增强_闪避几率_120			3758030846	63			atDodgeBaseRate	3000	1	1920	1	
闪避	857	闪避			3758030846	63			atDodgeBaseRate	1000	1	80	1	
闪避	2799	七秀_袖手_鹊踏枝闪避后效果	Charm	8	3757998078	63			atEntrap		1	16	1	
闪避	2892	水煮肉片(闪避)			3758030846	63			atDodge	9	1	14400	1	
闪避	3310	唐门内功阵法第五重_闪避加20%			3758030846	63		0	atLunarCriticalStrikeBaseRate	500	1	64	1	
闪避	4028	明教_圣明佑_月_加闪避			3758030846	63			atMoveSpeedPercent	408	1	160	1	
闪避	4485	明教_闪避招架后回血_内置CD			3758030846	63					1	16	1	
闪避	4532	明教_镇派_闪避招架后回血			3758030846	63					1	8	1	
闪避	4691	南诏皇宫_血眼龙王_QTE_闪避			3758030846	63					1	16	1	
闪避	4695	南诏皇宫_血眼龙王_QTE_标识_闪避			3758030846	63					1	16	1	
闪避	5668	藏剑_风吹荷_闪避			3758030846	63		0	atDodgeBaseRate	10000	1	48	3	
闪避	6142	藏剑_泉凝月加闪避			3758030846	63		0	atDodgeBaseRate	2000	1	480	1	
闪避	6146	藏剑_啸日闪避			3758030846	63		0	atDodgeBaseRate	3000	1	48	1	
闪避	6174	七秀_低血量闪避			3758030846	63		0	atDodgeBaseRate	4000	1	80	1	
闪避	6175	七秀_低血量闪避cd			4294967295	63		0			55	16	1	
闪避	6289	明教_慈悲愿加闪避			3758030846	63		0	atDodgeBaseRate	1000	1	128	1	
闪避	6299	纯阳_凭虚御风加闪避			3758030846	63		0	atSetHitReduceRate	5000	1	80	1	
闪避	6302	明教_被击加闪避			3758030846	63		0	atDodgeBaseRate	50	1	320	5	
闪避	6353	藏剑_闪避回血计数			4294967295	63		0			1	400	7	
闪避	8866	鹊踏枝强化版本闪避			3758030846	63			atDodgeBaseRate	5000	1	160	1	
闪避	9736	80%闪避持续4秒			3758030846	63		0	atDodgeBaseRate	6000	1	48	1	
闪避	9783	鹊大闪避			3758030846	63			atDodgeBaseRate	4500	1	144	1	
闪避	10014	清绝影歌_影子长歌减伤80%闪避80%			3758030846	63		0	atLunarDamageCoefficient	-819	1	0	1	
闪避	10465	唐门_鸟翔碧空闪避			3758030846	63		0	atGlobalResistPercent	52	1	160	1	
闪避	10617	雾雨闪避			3758030846	63		0	atDodgeBaseRate	1000	6	16	4	
闪避	11201	碎江天闪避效果			3758030846	63		0	atDodgeBaseRate	10000	1	32	1	
闪避	11273	闪避回剑舞1秒内置CD			3758030846	63		0			1	16	1	
闪避	12566	冰天_闪避触发瞬发效果			3758030846	63			atDirectCastMask	131072	1	80	1	
闪避	12580	逐星箭自身闪避			3758030846	63		0	atCallSubBuff	33086	1	96	1	
闪避	12652	增加闪避			3758030846	63		0	atDodgeBaseRate	9000	1	16	1	
闪避	14067	奇穴逸尘步虚闪避	ResistDamage		3758030846	63		0	atCallSubBuff	33086	1	80	1	
闪避	14276	玉泉鱼跃闪避一切			3758030846	63			atSetHitReduceRate	10000	1	40	1	
闪避	15688	酒闪避			3758030846	63	0		atDodgeBaseRate	3000	1	1920	1	
闪避	15804	木武童新手无视闪避			3758030846	63		0	atDodgeBaseRate	-10000	1	0	1	
闪避	15805	走兔株新手无视闪避			3758030846	63		0	atDodgeBaseRate	-10000	1	0	1	
闪避	15961	凌雪阁阵法五重加闪避			3758030846	63			atPhysicsAttackPowerPercent	102	1	80	1	
闪避	16159	凌雪阁铁马冰河未被闪避标记			3758030846	63		0			1	4	1	
闪避	16626	剑纯特殊武器任务_闪避			3758030846	63		0			1	4	1	
闪避	17563	明教_缓慢回血并闪避			3758030846	63		0	atDodgeBaseRate	4000	1	16	1	
闪避	17585	行实际闪避免控			1073676286	63		0	atPrinkModel	72837	1	80	1	衍天/套路及子技能/行效果结束清除沉默.lua
闪避	18071	隐身二段闪避			3758030846	63			atSetHitReduceRate	1000	8	16	8	
闪避	18088	共醉闪避			3758030846	63		0	atDodgeBaseRate	4500	1	96	1	
闪避	18399	蝙蝠帮_闪避			3758030846	63		0	atDodgeBaseRate	10000	1	0	1	
闪避	18466	测试用闪避			3758030846	63			atDodge	500	1	3600	99	
闪避	18798	节日冬至陆三喵闪避			3758030846	63		0	atDodgeBaseRate	5000	1	20	1	
闪避	18799	节日冬至陆三喵微妙风闪避			3758030846	63		0	atDodgeBaseRate	5000	1	36	1	
闪避	18829	地鼠门开山将闪避			3758030846	63		0			1	0	1	
闪避	18830	地鼠门开山将闪避			3758030846	63		0	atDodgeBaseRate	5000	1	128	1	
闪避	19580	戒指任务_闪避的无敌判断			3758030846	63		0			1	4	1	
闪避	22076	鹿武童新手无视闪避			3758030846	63		0	atDodgeBaseRate	-10000	1	0	1	
闪避	22302	道具_踏星行闪避			1073676286	63		0	atPrinkModel	72837	1	80	1	沙漠风暴/道具_踏星行.lua
闪避	22327	卫栖梧_八手夺刃闪避成功5s暴击			3758030846	63		0	atLunarCriticalStrikeBaseRate	10000	1	80	1	
闪避	23339	NPC战斗闪避通用无敌帧			3758030846	63		0	atNegativeShield	1	1	8	1	
闪避	23637	唐小柯闪避技能成功判定			3758030846	63		0	atSkillEventHandler	2318	1	8	1	
闪避	23647	唐小珂闪避增益			3758030846	63		0	atPhysicsCriticalStrikeBaseRate	500	1	64	1	
闪避	23648	唐小珂闪避成功增益			3758030846	63		0	atPhysicsCriticalStrikeBaseRate	500	1	64	1	
闪避	24126	木狸狸新手无视闪避			3758030846	63		0	atDodgeBaseRate	-10000	1	0	1	
闪避	24348	鹊踏不闪避计数			3758030846	63		0			1	96	3	
闪避	26045	闻踪闪避			3758030846	63		0	atExecuteScript	skill/藏剑/飞来剑阵闪避效果.lua	10	16	1	藏剑/飞来剑阵闪避效果.lua
闪避	26047	飞来闪避			3758030846	63		0	atPhysicsCriticalDamagePowerBaseKiloNumRate	150	1	16	1	
